sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
0,010;5;;60rounds;Yes;No;2;0,56333;0,64027;0,16694;0,24714;1,20360;SimpleAgent@3404;SimpleAgent@3405;0.5633333333333334;0.640267857142857;0.5633333333333334;0.640267857142857;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,014;9;;60rounds;Yes;No;2;0,45313;0,91500;0,00000;0,22810;1,36813;Group29_BoaParty@3406;SimpleAgent@3407;0.9150000000000015;0.453125;0.9150000000000015;0.453125;0.9150000000000015;0.0;Jobs_util1.xml;Jobs_util2.xml
0,018;9;;60rounds;Yes;No;2;0,30167;0,75679;0,23447;0,51830;1,05845;SimpleAgent@3408;Group29_BoaParty@3409;0.30166666666666797;0.7567857142857143;0.30166666666666797;0.7567857142857143;0.0;0.7567857142857143;Jobs_util1.xml;Jobs_util2.xml
0,109;60;;60rounds;Yes;No;2;0,47563;0,91000;0,00000;0,20591;1,38563;Group29_BoaParty@3410;Group29_BoaParty@3411;0.91;0.475625;0.91;0.475625;0.91;0.475625;Jobs_util1.xml;Jobs_util2.xml
0,005;2;;60rounds;Yes;No;2;0,40833;0,76214;0,16023;0,41555;1,17048;SimpleAgent@3412;SimpleAgent@3413;0.40833333333333466;0.7621428571428571;0.40833333333333466;0.7621428571428571;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,030;20;;60rounds;Yes;No;2;0,38063;0,90000;0,04161;0,28935;1,28063;Group29_BoaParty@3414;SimpleAgent@3415;0.9;0.380625;0.9;0.380625;0.9;0.0;Jobs_util1.xml;Jobs_util2.xml
0,003;2;;60rounds;Yes;No;2;0,50333;0,73464;0,12164;0,31668;1,23798;SimpleAgent@3416;Group29_BoaParty@3417;0.5033333333333333;0.7346428571428572;0.5033333333333333;0.7346428571428572;0.0;0.7346428571428572;Jobs_util1.xml;Jobs_util2.xml
0,099;60;;60rounds;Yes;No;2;0,41063;0,90000;0,03579;0,26101;1,31063;Group29_BoaParty@3418;Group29_BoaParty@3419;0.9;0.410625;0.9;0.410625;0.9;0.410625;Jobs_util1.xml;Jobs_util2.xml
0,008;5;;60rounds;Yes;No;2;0,58000;0,65500;0,14534;0,23000;1,23500;SimpleAgent@3420;SimpleAgent@3421;0.5800000000000001;0.6550000000000001;0.5800000000000001;0.6550000000000001;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,002;2;;60rounds;Yes;No;2;0,36063;0,92000;0,03579;0,31484;1,28063;Group29_BoaParty@3422;SimpleAgent@3423;0.92;0.360625;0.92;0.360625;0.92;0.0;Jobs_util1.xml;Jobs_util2.xml
0,005;3;;60rounds;Yes;No;2;0,46833;0,74214;0,14445;0,35245;1,21048;SimpleAgent@3424;Group29_BoaParty@3425;0.46833333333333466;0.7421428571428571;0.46833333333333466;0.7421428571428571;0.0;0.7421428571428571;Jobs_util1.xml;Jobs_util2.xml
0,096;60;;60rounds;Yes;No;2;0,47563;0,91000;0,00000;0,20591;1,38563;Group29_BoaParty@3426;Group29_BoaParty@3427;0.91;0.475625;0.91;0.475625;0.91;0.475625;Jobs_util1.xml;Jobs_util2.xml
0,010;5;;60rounds;Yes;No;2;0,34333;0,86464;0,13823;0,51134;1,20798;SimpleAgent@3428;SimpleAgent@3429;0.3433333333333333;0.864642857142857;0.3433333333333333;0.864642857142857;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,005;3;;60rounds;Yes;No;2;0,36063;0,92000;0,03579;0,31484;1,28063;Group29_BoaParty@3430;SimpleAgent@3431;0.92;0.360625;0.92;0.360625;0.92;0.0;Jobs_util1.xml;Jobs_util2.xml
0,007;3;;60rounds;Yes;No;2;0,67000;0,75000;0,02078;0,16884;1,42000;SimpleAgent@3432;Group29_BoaParty@3433;0.67;0.7500000000000001;0.67;0.7500000000000001;0.0;0.7500000000000001;Jobs_util1.xml;Jobs_util2.xml
0,097;60;;60rounds;Yes;No;2;0,45313;0,91500;0,00000;0,22810;1,36813;Group29_BoaParty@3434;Group29_BoaParty@3435;0.9150000000000015;0.453125;0.9150000000000015;0.453125;0.9150000000000015;0.453125;Jobs_util1.xml;Jobs_util2.xml
0,006;3;;60rounds;Yes;No;2;0,34527;0,75333;0,19066;0,31549;1,09860;SimpleAgent@3436;SimpleAgent@3437;0.7533333333333333;0.3452678571428571;0.7533333333333333;0.3452678571428571;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,053;35;;60rounds;Yes;No;2;0,33063;0,96000;0,00000;0,35795;1,29063;Group29_BoaParty@3438;SimpleAgent@3439;0.9600000000000001;0.330625;0.9600000000000001;0.330625;0.9600000000000001;0.0;Jobs_util1.xml;Jobs_util2.xml
0,004;2;;60rounds;Yes;No;2;0,41667;0,70491;0,20806;0,39641;1,12158;SimpleAgent@3440;Group29_BoaParty@3441;0.41666666666666663;0.7049107142857144;0.41666666666666663;0.7049107142857144;0.0;0.7049107142857144;Jobs_util1.xml;Jobs_util2.xml
0,098;60;;60rounds;Yes;No;2;0,41063;0,90000;0,03579;0,26101;1,31063;Group29_BoaParty@3442;Group29_BoaParty@3443;0.9;0.410625;0.9;0.410625;0.9;0.410625;Jobs_util1.xml;Jobs_util2.xml
0,026;15;;60rounds;Yes;No;2;0,42500;0,78000;0,13790;0,23257;1,20500;SimpleAgent@3444;SimpleAgent@3445;0.78;0.42500000000000004;0.78;0.42500000000000004;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,059;37;;60rounds;Yes;No;2;0,35312;0,95500;0,00000;0,33546;1,30813;Group29_BoaParty@3446;SimpleAgent@3447;0.9550000000000015;0.35312499999999997;0.9550000000000015;0.35312499999999997;0.9550000000000015;0.0;Jobs_util1.xml;Jobs_util2.xml
0,011;5;;60rounds;Yes;No;2;0,45500;0,87750;0,04161;0,41863;1,33250;SimpleAgent@3448;Group29_BoaParty@3449;0.45500000000000135;0.8775;0.45500000000000135;0.8775;0.0;0.8775;Jobs_util1.xml;Jobs_util2.xml
0,104;60;;60rounds;Yes;No;2;0,47563;0,91000;0,00000;0,20591;1,38563;Group29_BoaParty@3450;Group29_BoaParty@3451;0.91;0.475625;0.91;0.475625;0.91;0.475625;Jobs_util1.xml;Jobs_util2.xml
0,011;5;;60rounds;Yes;No;2;0,58313;0,79500;0,04161;0,07404;1,37813;SimpleAgent@3452;SimpleAgent@3453;0.7950000000000014;0.583125;0.7950000000000014;0.583125;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,026;17;;60rounds;Yes;No;2;0,47563;0,91000;0,00000;0,20591;1,38563;Group29_BoaParty@3454;SimpleAgent@3455;0.91;0.475625;0.91;0.475625;0.91;0.0;Jobs_util1.xml;Jobs_util2.xml
0,010;5;;60rounds;Yes;No;2;0,50333;0,73464;0,12164;0,31668;1,23798;SimpleAgent@3456;Group29_BoaParty@3457;0.5033333333333333;0.7346428571428572;0.5033333333333333;0.7346428571428572;0.0;0.7346428571428572;Jobs_util1.xml;Jobs_util2.xml
0,105;60;;60rounds;Yes;No;2;0,40312;0,93500;0,00000;0,28175;1,33813;Group29_BoaParty@3458;Group29_BoaParty@3459;0.9350000000000015;0.40312499999999996;0.9350000000000015;0.40312499999999996;0.9350000000000015;0.40312499999999996;Jobs_util1.xml;Jobs_util2.xml
0,023;14;;60rounds;Yes;No;2;0,37527;0,79333;0,14438;0,28085;1,16860;SimpleAgent@3460;SimpleAgent@3461;0.7933333333333333;0.37526785714285715;0.7933333333333333;0.37526785714285715;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,045;28;;60rounds;Yes;No;2;0,31063;0,94000;0,02828;0,36868;1,25063;Group29_BoaParty@3462;SimpleAgent@3463;0.9400000000000001;0.310625;0.9400000000000001;0.310625;0.9400000000000001;0.0;Jobs_util1.xml;Jobs_util2.xml
0,014;6;;60rounds;Yes;No;2;0,56333;0,71464;0,10868;0,25363;1,27798;SimpleAgent@3464;Group29_BoaParty@3465;0.5633333333333334;0.7146428571428572;0.5633333333333334;0.7146428571428572;0.0;0.7146428571428572;Jobs_util1.xml;Jobs_util2.xml
0,104;60;;60rounds;Yes;No;2;0,47563;0,91000;0,00000;0,20591;1,38563;Group29_BoaParty@3466;Group29_BoaParty@3467;0.91;0.475625;0.91;0.475625;0.91;0.475625;Jobs_util1.xml;Jobs_util2.xml
0,006;4;;60rounds;Yes;No;2;0,36063;0,92000;0,03579;0,31484;1,28063;SimpleAgent@3468;SimpleAgent@3469;0.92;0.360625;0.92;0.360625;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,039;23;;60rounds;Yes;No;2;0,35312;0,95500;0,00000;0,33546;1,30813;Group29_BoaParty@3470;SimpleAgent@3471;0.9550000000000015;0.35312499999999997;0.9550000000000015;0.35312499999999997;0.9550000000000015;0.0;Jobs_util1.xml;Jobs_util2.xml
0,016;8;;60rounds;Yes;No;2;0,41000;1,00000;0,00000;0,52782;1,41000;SimpleAgent@3472;Group29_BoaParty@3473;0.41000000000000003;0.9999999999999999;0.41000000000000003;0.9999999999999999;0.0;0.9999999999999999;Jobs_util1.xml;Jobs_util2.xml
0,107;60;;60rounds;Yes;No;2;0,47563;0,91000;0,00000;0,20591;1,38563;Group29_BoaParty@3474;Group29_BoaParty@3475;0.91;0.475625;0.91;0.475625;0.91;0.475625;Jobs_util1.xml;Jobs_util2.xml
0,003;3;;60rounds;Yes;No;2;0,48833;0,66214;0,18776;0,32173;1,15048;SimpleAgent@3476;SimpleAgent@3477;0.4883333333333347;0.6621428571428573;0.4883333333333347;0.6621428571428573;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,037;23;;60rounds;Yes;No;2;0,33063;0,92000;0,04000;0,34311;1,25063;Group29_BoaParty@3478;SimpleAgent@3479;0.92;0.330625;0.92;0.330625;0.92;0.0;Jobs_util1.xml;Jobs_util2.xml
0,007;4;;60rounds;Yes;No;2;0,65000;0,75563;0,04000;0,18868;1,40563;SimpleAgent@3480;Group29_BoaParty@3481;0.65;0.755625;0.65;0.755625;0.0;0.755625;Jobs_util1.xml;Jobs_util2.xml
0,109;60;;60rounds;Yes;No;2;0,47563;0,91000;0,00000;0,20591;1,38563;Group29_BoaParty@3482;Group29_BoaParty@3483;0.91;0.475625;0.91;0.475625;0.91;0.475625;Jobs_util1.xml;Jobs_util2.xml
0,011;6;;60rounds;Yes;No;2;0,54333;0,76464;0,07240;0,28809;1,30798;SimpleAgent@3484;SimpleAgent@3485;0.5433333333333333;0.7646428571428572;0.5433333333333333;0.7646428571428572;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,022;13;;60rounds;Yes;No;2;0,47563;0,91000;0,00000;0,20591;1,38563;Group29_BoaParty@3486;SimpleAgent@3487;0.91;0.475625;0.91;0.475625;0.91;0.0;Jobs_util1.xml;Jobs_util2.xml
0,003;2;;60rounds;Yes;No;2;0,65000;0,77000;0,03000;0,19668;1,42000;SimpleAgent@3488;Group29_BoaParty@3489;0.6499999999999999;0.77;0.6499999999999999;0.77;0.0;0.77;Jobs_util1.xml;Jobs_util2.xml
0,104;60;;60rounds;Yes;No;2;0,47563;0,91000;0,00000;0,20591;1,38563;Group29_BoaParty@3490;Group29_BoaParty@3491;0.91;0.475625;0.91;0.475625;0.91;0.475625;Jobs_util1.xml;Jobs_util2.xml
0,004;3;;60rounds;Yes;No;2;0,56777;0,58833;0,19434;0,23844;1,15610;SimpleAgent@3492;SimpleAgent@3493;0.5883333333333347;0.5677678571428572;0.5883333333333347;0.5677678571428572;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,058;36;;60rounds;Yes;No;2;0,31063;0,94000;0,02828;0,36868;1,25063;Group29_BoaParty@3494;SimpleAgent@3495;0.9400000000000001;0.310625;0.9400000000000001;0.310625;0.9400000000000001;0.0;Jobs_util1.xml;Jobs_util2.xml
0,015;7;;60rounds;Yes;No;2;0,63000;0,77562;0,03000;0,21633;1,40563;SimpleAgent@3496;Group29_BoaParty@3497;0.63;0.7756249999999999;0.63;0.7756249999999999;0.0;0.7756249999999999;Jobs_util1.xml;Jobs_util2.xml
0,108;60;;60rounds;Yes;No;2;0,41063;0,90000;0,03579;0,26101;1,31063;Group29_BoaParty@3498;Group29_BoaParty@3499;0.9;0.410625;0.9;0.410625;0.9;0.410625;Jobs_util1.xml;Jobs_util2.xml
0,016;9;;60rounds;Yes;No;2;0,23063;1,00000;0,00000;0,46554;1,23063;SimpleAgent@3500;SimpleAgent@3501;1.0;0.230625;1.0;0.230625;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,014;9;;60rounds;Yes;No;2;0,47563;0,91000;0,00000;0,20591;1,38563;Group29_BoaParty@3502;SimpleAgent@3503;0.91;0.475625;0.91;0.475625;0.91;0.0;Jobs_util1.xml;Jobs_util2.xml
0,022;11;;60rounds;Yes;No;2;0,27667;0,79929;0,22792;0,55234;1,07595;SimpleAgent@3504;Group29_BoaParty@3505;0.27666666666666667;0.7992857142857144;0.27666666666666667;0.7992857142857144;0.0;0.7992857142857144;Jobs_util1.xml;Jobs_util2.xml
0,103;60;;60rounds;Yes;No;2;0,41063;0,90000;0,03579;0,26101;1,31063;Group29_BoaParty@3506;Group29_BoaParty@3507;0.9;0.410625;0.9;0.410625;0.9;0.410625;Jobs_util1.xml;Jobs_util2.xml
0,008;5;;60rounds;Yes;No;2;0,63500;0,69750;0,07830;0,17994;1,33250;SimpleAgent@3508;SimpleAgent@3509;0.6350000000000013;0.6975;0.6350000000000013;0.6975;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,043;26;;60rounds;Yes;No;2;0,23063;1,00000;0,00000;0,46554;1,23063;Group29_BoaParty@3510;SimpleAgent@3511;1.0;0.230625;1.0;0.230625;1.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,003;2;;60rounds;Yes;No;2;0,39333;0,71964;0,20463;0,42156;1,11298;SimpleAgent@3512;Group29_BoaParty@3513;0.3933333333333333;0.7196428571428571;0.3933333333333333;0.7196428571428571;0.0;0.7196428571428571;Jobs_util1.xml;Jobs_util2.xml
0,108;60;;60rounds;Yes;No;2;0,41063;0,90000;0,03579;0,26101;1,31063;Group29_BoaParty@3514;Group29_BoaParty@3515;0.9;0.410625;0.9;0.410625;0.9;0.410625;Jobs_util1.xml;Jobs_util2.xml
0,009;6;;60rounds;Yes;No;2;0,28063;0,98000;0,00000;0,41173;1,26063;SimpleAgent@3516;SimpleAgent@3517;0.9800000000000001;0.280625;0.9800000000000001;0.280625;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,073;45;;60rounds;Yes;No;2;0,23063;1,00000;0,00000;0,46554;1,23063;Group29_BoaParty@3518;SimpleAgent@3519;1.0;0.230625;1.0;0.230625;1.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,004;2;;60rounds;Yes;No;2;0,50333;0,76464;0,10284;0,32547;1,26798;SimpleAgent@3520;Group29_BoaParty@3521;0.5033333333333333;0.7646428571428572;0.5033333333333333;0.7646428571428572;0.0;0.7646428571428572;Jobs_util1.xml;Jobs_util2.xml
0,107;60;;60rounds;Yes;No;2;0,41063;0,90000;0,03579;0,26101;1,31063;Group29_BoaParty@3522;Group29_BoaParty@3523;0.9;0.410625;0.9;0.410625;0.9;0.410625;Jobs_util1.xml;Jobs_util2.xml
0,004;3;;60rounds;Yes;No;2;0,55313;0,79500;0,06310;0,10359;1,34813;SimpleAgent@3524;SimpleAgent@3525;0.7950000000000014;0.553125;0.7950000000000014;0.553125;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,027;13;;60rounds;Yes;No;2;0,31063;0,94000;0,02828;0,36868;1,25063;Group29_BoaParty@3526;SimpleAgent@3527;0.9400000000000001;0.310625;0.9400000000000001;0.310625;0.9400000000000001;0.0;Jobs_util1.xml;Jobs_util2.xml
0,009;7;;60rounds;Yes;No;2;0,44333;0,81464;0,09728;0,39966;1,25798;SimpleAgent@3528;Group29_BoaParty@3529;0.44333333333333336;0.8146428571428571;0.44333333333333336;0.8146428571428571;0.0;0.8146428571428571;Jobs_util1.xml;Jobs_util2.xml
0,104;61;;60rounds;Yes;No;2;0,36063;0,92000;0,03579;0,31484;1,28063;Group29_BoaParty@3530;Group29_BoaParty@3531;0.92;0.360625;0.92;0.360625;0.92;0.360625;Jobs_util1.xml;Jobs_util2.xml
0,017;10;;60rounds;Yes;No;2;0,65000;0,72563;0,05000;0,17464;1,37562;SimpleAgent@3532;SimpleAgent@3533;0.65;0.725625;0.65;0.725625;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,022;11;;60rounds;Yes;No;2;0,28063;0,98000;0,00000;0,41173;1,26063;Group29_BoaParty@3534;SimpleAgent@3535;0.9800000000000001;0.280625;0.9800000000000001;0.280625;0.9800000000000001;0.0;Jobs_util1.xml;Jobs_util2.xml
0,018;9;;60rounds;Yes;No;2;0,37667;0,74929;0,18857;0,44334;1,12595;SimpleAgent@3536;Group29_BoaParty@3537;0.37666666666666665;0.7492857142857142;0.37666666666666665;0.7492857142857142;0.0;0.7492857142857142;Jobs_util1.xml;Jobs_util2.xml
0,111;60;;60rounds;Yes;No;2;0,47563;0,91000;0,00000;0,20591;1,38563;Group29_BoaParty@3538;Group29_BoaParty@3539;0.91;0.475625;0.91;0.475625;0.91;0.475625;Jobs_util1.xml;Jobs_util2.xml
0,005;3;;60rounds;Yes;No;2;0,34667;0,60429;0,32518;0,46617;0,95095;SimpleAgent@3540;SimpleAgent@3541;0.3466666666666666;0.6042857142857143;0.3466666666666666;0.6042857142857143;0.0;0.0;Jobs_util1.xml;Jobs_util2.xml
0,030;18;;60rounds;Yes;No;2;0,28063;0,94000;0,04000;0,39689;1,22063;Group29_BoaParty@3542;SimpleAgent@3543;0.9400000000000001;0.280625;0.9400000000000001;0.280625;0.9400000000000001;0.0;Jobs_util1.xml;Jobs_util2.xml
0,017;10;;60rounds;Yes;No;2;0,51000;0,82000;0,06978;0,34208;1,33000;SimpleAgent@3544;Group29_BoaParty@3545;0.51;0.82;0.51;0.82;0.0;0.82;Jobs_util1.xml;Jobs_util2.xml
